,r2,mae,mape,rmse,val r2,val mae,val mape,val rmse,use_log
Montenegro,0.8276043403335676,0.17841348194935433,0.07656104823201176,0.21057600651458835,-1,0.21846293645777481,0.1202867273654947,0.2526932236435672,False
Mongolia,0.8727305676216305,0.15112463373146104,0.11519473798428101,0.16726288167531425,-1,0.16752812536665215,0.20683897132257,0.18135586673817328,True
Mozambique,0.7720789884655224,0.14849476838653392,0.023478059376322767,0.174867016911748,-1,0.13219459187888694,0.023593121837206577,0.14396966866504912,False
Mauritania,0.78247834448578,0.03493735533622122,0.019280533828296385,0.04065525125202147,-1,0.05149400014392338,0.031404863266332864,0.05164527017000804,True
Mauritius,0.798191814326999,0.5359514633700758,0.19249312256453405,0.6196256770880401,-1,0.7036744070949836,0.40967918484794524,0.7137366282976035,False
Malawi,0.6442830600914468,0.3033729946844459,0.04431502095301702,0.35994289500076604,-1,0.4050501202720128,0.07341936144397535,0.4513351001436213,False
Malaysia,0.959499212433714,0.20389602278027022,0.0502722241226302,0.23380112027255356,-0.07637975087807414,0.1118492788576487,0.05058808615864755,0.1533109871864178,False
Namibia,0.8342237714867464,0.07727927749957277,0.04657069297635346,0.0862803634067821,-1,0.08624490572705512,0.06737588902940278,0.09565667076213033,True
New Caledonia,0.8711624724750283,0.3460019916027977,0.09544729293073183,0.41736714656725515,-1,0.40509014034519736,0.1834743447729545,0.44732800037548565,False
Niger,0.21883627138210748,0.10908858516017976,0.014192081281882105,0.13250000628315925,-1,0.21396953577595462,0.028373102711024722,0.230160003146616,False
Nigeria,0.2660437380312294,0.1908935855167207,0.029386076395211857,0.2202390042736919,-1,0.1658020095076827,0.02743515674046909,0.17043531504637383,False
Nicaragua,0.9356180057199277,0.0748050216972922,0.04841111853455401,0.08370991399106979,-1,0.08095578934777498,0.07994312546360922,0.08467384649581393,True
Netherlands,0.5205774031252941,0.16450274722681457,0.2880084684381492,0.183490251716596,-1,0.23830545741802425,0.42586506498042065,0.24379077035012311,True
Norway,0.5325604755815303,0.11155957265124275,0.16767112950670215,0.13365031603251415,-1,0.1454717545300072,0.22569913190953667,0.15892003621644557,True
Nepal,0.7565737207830573,0.0890854023642414,0.06205208872742444,0.11065989646863446,-1,0.21822824221703668,0.21565165190962624,0.23573001597432486,True
Nauru,0.7643828717795906,0.20896797091156155,0.048266662211262454,0.26907436694948716,-1,0.27186416896503857,0.07126557646034906,0.3744717290635203,False
New Zealand,0.6594331684040937,0.3452511234898545,0.14334587400154072,0.4301750665405604,-1,0.5452547813526818,0.2608823232342238,0.58747497189344,False
Oman,0.6508748449320481,0.8832088819605562,0.15295107321627552,0.9874530480721964,-1,1.1666267401992014,0.38637478186488305,1.17790102281185,False
Pakistan,0.7428652363069228,0.05709088082852883,0.03222638496619601,0.06669653125886303,-1,0.1216786917560418,0.08097690153365082,0.12523199506914445,True
Panama,0.9212336817303636,0.2808563385260402,0.07920671536757548,0.3203118163575991,-1,0.5397129526764917,0.2046760668245567,0.5741902462942178,False
Peru,0.9812999122811793,0.0389760789054531,0.027998834641984126,0.045149872669817286,-1,0.04661263104323906,0.04827123226873937,0.052031555093767876,True
Philippines,0.9755986980595378,0.15620849997087982,0.03309249013818358,0.1821035484284659,-1,0.29867259532313206,0.08804022230113036,0.31432484501233376,False
Papua New Guinea,0.9227944365486334,0.03177258256369622,0.01890237717180048,0.03867962030970999,-0.1894419081459926,0.047604037345244786,0.0341810546928085,0.05160824104031326,True
Poland,0.8131773612044384,0.0872832681926696,0.16921928136707165,0.10268077510918867,-1,0.09937958930181193,0.4405851885075755,0.12176672843201547,True
Puerto Rico,0.8861375497784704,0.22538447507458206,0.08165508210405026,0.2760653812900848,-1,0.23859663945878468,0.14232917285008848,0.2543017921550751,False
"Korea, Dem. People's Rep.",0.8767823795650596,0.17973638326201916,0.062216594769739904,0.23576587112219002,-1,0.19746314744513477,0.10300819781740192,0.22466164474992645,False
Portugal,0.9014318879413332,0.1922240707482981,0.10545649129802126,0.22285926948501314,-1,0.329591098200155,0.2386805879707996,0.3476149707689872,False
Paraguay,0.946265420174475,0.045349458146385455,0.03189335374579761,0.05401356320663361,-1,0.0980908303962473,0.0921048916346716,0.10034448758862531,True
West Bank and Gaza,0.9913618690908373,0.061546221519712854,0.011282617496383087,0.07196097134595614,0.9037539120815548,0.06819370684885362,0.01487990749582208,0.0893804462921945,False
French Polynesia,0.9644933655453939,0.19624739382851242,0.05326624626427783,0.24239805862972785,-1,0.2662944704833762,0.12351465853814428,0.32751191245591943,False
Qatar,0.9449827933269043,0.060035005004979894,0.04278565230117314,0.07833623805054703,0.008204846280147615,0.11363036872627627,0.14052941070230635,0.13081071630718255,True
Romania,0.4986089138408897,0.3595976007650238,0.17740787097396665,0.4311979399090824,-1,0.1889669904456489,0.12760279837568717,0.22124142412508035,False
Russian Federation,0.6812803508330458,0.09605212908680037,0.2579440662545483,0.12359216882958991,-1,0.10698840266871415,0.2820408575052538,0.1313392677237318,True
Rwanda,0.8269550640087588,0.053992261801335144,0.027646136144538095,0.06895367605769112,-0.47328275866106306,0.09347346107250021,0.05969608673238883,0.11216466174653718,True
