,r2,mae,mape,rmse,val r2,val mae,val mape,val rmse,use_log
Portugal,0.3785367946321786,0.21012919137125216,0.11294734958172105,0.24216726017100693,0.4151206998539182,0.13565932931286037,0.055765397327794876,0.1802913756910188,True
Paraguay,0.15758094080583285,1.5837510786459932,0.25668662447305907,1.9590559789687925,-1,1.3583797012196583,0.21094474310031472,1.4761644522185748,False
West Bank and Gaza,0.7101476113006137,0.15804478526076854,0.06734441922233149,0.1825883465395908,0.48118297577002145,0.14746842375929653,0.050583406288712066,0.1537486845944421,True
French Polynesia,0.6121880572681005,0.011809273304112593,0.004555437456318349,0.013098311483205387,-1,0.01568660130998869,0.006098365448295602,0.016439034290619124,True
Qatar,5.537152575429971e-05,0.3373927120464487,0.1252423341234353,0.45936305790614756,-0.006786867069408675,0.6528309317039142,0.26661313975133927,0.7656014073363865,False
Romania,0.4001701468809794,0.10665838615420796,0.05740628937866167,0.1297037763178246,-0.21790580492108602,0.08027392248995109,0.04637072849586323,0.10409087675688522,True
Russian Federation,0.00024103169943334724,0.24127608090915106,0.11866319891325039,0.28880082405147567,-1,0.15072725284345084,0.08211500020799072,0.18740410586147196,True
Rwanda,0.2112746384545413,0.004353786769414427,0.001711082220299991,0.005449719507639801,0.3304184115716755,0.0022188802289361043,0.0008716899474670015,0.0034536206991914154,True
Saudi Arabia,0.958543306260969,0.739077535154166,0.0841879432189102,0.9074268552126425,0.8000611709423736,0.9257560874690279,0.05710583069251389,1.1358307860649646,False
Sudan,0.34824647950016496,0.06709917108604563,0.02173121870373057,0.09111997361010618,0.27750763888134733,0.13384870173902294,0.04229039570549131,0.15295454629354283,True
Senegal,0.7214660719203867,1.1579214049496727,0.1314514520086075,1.33042714237542,0.11774416691112,1.3658474199523687,0.10570189642450345,1.5138901917971246,False
Singapore,0.42288196467243044,0.6937223510732685,0.16738070593665932,0.8766342752277358,-0.680742713659303,1.0860901777767087,0.20980411149046835,1.179207344691558,False
