,r2,mae,mape,rmse,val r2,val mae,val mape,val rmse,use_log
Mauritania,0.6645624209426522,0.18910947361634742,0.054721499136983584,0.281357502958826,-1,0.1599746134818699,0.03709766314949098,0.2079887699633074,True
Mauritius,0.4645333850983292,0.031102482530733975,0.006914021351265016,0.037310447415380074,-0.4021791469010356,0.03796048684013096,0.008302489361308852,0.03990369113235206,True
Malawi,0.5164063638069979,0.10596981720343279,0.0245258188407314,0.12534373475914226,-0.1729545978044349,0.09229977587818601,0.021111144467646042,0.12687260797374,True
Malaysia,0.62976828053171,0.1057154186322512,0.02421186770636999,0.121091187357447,-1,0.0955120089499399,0.020920067690055073,0.10677771576855416,True
Namibia,0.6136632150412644,0.03492560678372314,0.008090007197635949,0.04729937177107698,-0.01949265121055177,0.027522217295257258,0.006208503604769461,0.03540836663267174,True
Niger,0.913833618669837,0.1948418650560069,0.08669784990268306,0.2523327325150979,0.6201431027558626,0.1297459702252448,0.0319701590721662,0.14706396202681152,True
Nigeria,0.17129612065695277,9.07433920201567,0.3347989318664312,10.954429841494454,0.2585698773883389,8.039198177063628,0.20169628967677955,9.89323963552715,False
Nicaragua,0.7217667896808957,0.2121452887278047,0.055085660761547785,0.2626158848982857,-1,0.2255232861165858,0.04987427309384831,0.24107910192444407,True
Netherlands,0.05161668447480816,0.24011666382006228,0.0024785896686591287,0.41752317609851375,-0.05664930521519285,0.48066883217614703,0.004959568945917525,0.6501228515335215,False
Norway,0.2581661293401234,3.585448914546875,0.03988325564577412,4.24003304341758,-1,1.5773263575681056,0.017015303107965972,1.8026534325596977,False
Nepal,0.7761615617526089,0.19883479979016372,0.06013931497147261,0.27133160501586273,-1,0.20536025110548808,0.04641170963233904,0.23902159078897683,True
Nauru,0.2318478821758726,0.14626644239900138,0.03518614071840015,0.18333100743932945,-0.40710423371679316,0.12565556563405203,0.02770828306390561,0.1433132198646426,True
New Zealand,0.6444501446296884,0.04410715772156326,0.01008474162151375,0.05838820733599883,-0.5472429009997739,0.02495558840279184,0.005548411045107592,0.02866945013980102,True
Oman,0.4901877392061035,0.3155375614379639,0.08037966482875222,0.38149675713923764,-1,0.2868851966123264,0.062465234223366896,0.3135644195801972,True
Pakistan,0.517770793558898,0.4677132641762162,0.24948955345983842,0.6288273775579966,-1,0.41474581544840616,0.1031848462332651,0.5072578527196422,True
Panama,0.6165997651229234,0.09112765046578343,0.02106979096266304,0.11334772592138322,-1,0.11404113305573978,0.025451099004091197,0.13210111487263537,True
Peru,0.6798650423678856,0.2782860624272839,0.07184953580044354,0.3128430325473466,-1,0.30887790405991933,0.06864988954218869,0.34642223975574266,True
Philippines,0.6024508495456838,0.08894859527017403,0.020846661130187613,0.11445261703640525,-1,0.051308505577208674,0.011503750821983353,0.060884762711858706,True
Palau,0.020059536811603662,8.256714255297378,0.10496651838259224,11.027105547225412,0.049745042852583965,11.5252122408687,0.16701923379737232,15.388422119279678,False
Papua New Guinea,0.554353344540462,6.63512801803303,0.139437041031299,8.486131100831154,-1,6.6716686488443,0.11101515546851153,8.390347580237885,False
Poland,0.7509695033070267,0.006243065969140667,0.0013670656813741797,0.008075435994926225,-1,0.004632186156941653,0.0010080664504987782,0.005568247501819293,True
"Korea, Dem. People's Rep.",0.054221562526506895,0.23718524041548658,0.05696643567592753,0.2752024348070626,-0.3085101734238016,0.14526358485282342,0.03251146564100936,0.16069675081216445,True
Portugal,0.729939067066961,0.04345677677960039,0.009694131199479742,0.05254533829552155,-1,0.051659245243225446,0.011309342846654793,0.057423018461401916,True
Paraguay,0.6677641452522287,0.14860109696060841,0.03976399396573954,0.2233779353609372,-1,0.12475648726208108,0.02771854207790169,0.16647792131746922,True
West Bank and Gaza,0.03390405718356282,0.020171038109514816,0.004433079904868584,0.027384155650079945,-0.013625567996165211,0.011196397141608205,0.0024423607327686194,0.013104208392369393,True
Qatar,0.6225942604824686,0.12409383519535241,0.02954104250018772,0.1564654799930517,-1,0.10326820915919735,0.022650849858334342,0.12188548891663652,True
Romania,0.04363242560841596,0.02112524611410027,0.004647146115431444,0.02829904947090781,-0.3933049927821015,0.019017713240234,0.004201011757950027,0.031086649082920245,True
Russian Federation,0.6827640644033557,0.045358480901085144,0.010135952313960108,0.05240914921913618,-1,0.03280441170904913,0.007167054422906521,0.04065716600548179,True
Rwanda,0.29131908707231213,0.2346008695417482,0.06280485778388284,0.36223301390632817,-1,0.06648395063649408,0.014562711671825494,0.08415786199545265,True
Saudi Arabia,0.497021051184371,0.10778997051255902,0.025171436159141344,0.1458731161634984,-1,0.09724838387265144,0.021258016364263617,0.10423375261026692,True
Sudan,0.6395750133757746,0.6792759795856981,1194.1257208730656,0.8303494193925202,-1,0.6131488401140845,0.13909978443085166,0.6662643287284069,True
Senegal,0.5425791849376349,0.11427024426869077,0.02764415338077023,0.13747800013490588,0.13221185797597135,0.10655215007244064,0.024101552456666536,0.11936938981525694,True
Singapore,0.5634229208048875,0.03639260773965317,0.008095103099109432,0.04594639919776468,-1,0.031198521460916773,0.006836525898546645,0.03416935787245101,True
Solomon Islands,0.6497417575959514,0.1663238186441053,0.04265458185268192,0.21941838763348068,-1,0.12934731052848197,0.029041863570647926,0.16312482184446533,True
Sierra Leone,0.8363277018582572,0.0798612114723814,0.020067559953234098,0.1175842417050795,0.49990799110815176,0.07527990022144211,0.01775817290301469,0.11091838675549907,True
El Salvador,0.640021217436737,0.17608865105214302,0.04383200243645846,0.24046403257163326,-1,0.19408777724651935,0.043061040302257006,0.22199840913718671,True
San Marino,0.38881043134188187,0.01877083745471882,0.00412561674792276,0.02722143166045251,0.2084652360066901,0.020178060821124076,0.004465270171253693,0.0231761380285753,True
Somalia,0.589935083996135,0.3311996775760716,0.18153733870530456,0.4508557487156099,-1,0.2701871209847616,0.07645046631057546,0.3026751132289785,True
Serbia,0.4268464026378803,2.5295411728957764,0.027938073123073625,2.9213450779943755,-0.15370588254103645,2.568896991795806,0.027879322734954554,3.129690550641293,False
