,r2,mae,mape,rmse,val r2,val mae,val mape,val rmse,use_log
"Korea, Rep.",0.9485849929151502,5.642964119538189,0.30430058392829623,6.711570121367621,0.2609548291037965,7.472500400174826,0.07885602529200039,7.899018563821283,False
Kuwait,0.80572698121177,0.1637423123840248,0.07523973572075747,0.1985448691178857,0.32471665576218967,0.19123822127915674,0.07071964947292182,0.236910461003138,True
Lao PDR,0.5456387449902012,2.0827251949125696,2.3311459276578868,2.8479609763342424,-0.18566594406179782,4.24003067826806,0.3530081292856474,5.303794041115284,False
Libya,0.8584536795016708,0.10278801553789457,0.06622558823888736,0.11300192866087837,0.7369774657697588,0.09876840556259411,0.05746348730538224,0.11091945745759672,True
St. Lucia,0.7271659715735164,1.78312986834954,0.36085639388833635,2.791072255067111,0.2170261490183999,3.3967409115661993,0.3374965514961071,4.508219685422,False
Low income,0.42728879106207485,0.5512268035443675,0.11516913366472778,0.6783703954443127,0.08170400006217782,0.8747346188397878,0.1310647038251857,1.0921009456556674,False
Sri Lanka,0.8609499203708535,0.849095703293299,0.46689189868902514,1.2066099982806264,0.8504667007525957,1.0498876582704302,0.27199861360121513,1.5432382731535368,False
Lower middle income,0.7913016702651275,0.9368693579817643,0.10990595721256685,1.3296296331405915,-0.19037064227277045,1.9058274616576525,0.11819616311185914,2.5389311921229467,False
Low & middle income,0.7566060169491045,1.5392397766902437,0.1572854504286711,1.9915993407023773,-0.7768035605729997,3.2169275768820738,0.16153378955618974,3.724625732951875,False
Lesotho,0.7711936652614978,0.11509551621300504,416.11872497416186,0.14116178923600947,-0.432818344288191,0.1782200447463832,0.2859286024998416,0.21394832695189187,True
Lithuania,0.7448628529954584,9.575324086491278,0.27265888948801953,10.72442527668454,0.01243138664520782,9.266158902615368,0.11597962237732795,10.059459784095088,False
Luxembourg,0.8333182623893732,1.0721670687936102,0.4112381661372848,1.2430892808155778,0.16638251936751436,1.2681865248478335,0.12402925027746776,1.510010825716519,False
Latvia,0.762512587910436,7.925944148200958,0.26139624565317077,9.39966844657705,-1,9.745476855444995,0.13642699496896765,10.740462472182319,False
